89,OSD64,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
13,OSD1,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
49,OSD94,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
251,OSD125,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
66,OSD131,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
191,OSD170,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
250,OSD169,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
152,OSD70,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
50,OSD92,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
254,OSD126,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
257,OSD129,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
211,OSD157-80m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
81,OSD53,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
234,OSD108,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
59,OSD52,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
201,OSD155-1m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
12,OSD17,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
30,OSD186,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
212,OSD183,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
246,OSD188,,RAMACIOTTI-GC,16S,raw,2015-04-14 12:14:35.506517
36,OSD2,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
134,OSD153,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
228,OSD182,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
97,OSD133,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
51,OSD93,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
84,OSD151,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
126,OSD49,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
117,OSD100-1m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
258,OSD130,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
229,OSD101,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
154,OSD14,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
10,OSD147,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
144,OSD76,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
147,OSD77,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
142,OSD7,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
240,OSD19,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
11,OSD22,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
135,OSD81,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
235,OSD109,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
83,OSD150,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
192,OSD171,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
205,OSD176,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
94,OSD34,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
160,OSD63,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
207,OSD178,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
114,OSD5-75m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
238,OSD115,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
148,OSD18,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
241,OSD114,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
155,OSD163,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
259,OSD167,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
122,OSD51,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
15,OSD35,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
91,OSD61,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
195,OSD173,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
233,OSD107,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
175,OSD45,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
90,OSD159,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
182,OSD29,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
87,OSD96,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
150,OSD48,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
153,OSD162,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
116,OSD100-20m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
188,OSD62,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
236,OSD110,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
216,OSD21,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
208,OSD156-1m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
148,OSD18,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
207,OSD178,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
114,OSD5-75m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
15,OSD35,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
241,OSD114,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
155,OSD163,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
233,OSD107,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
192,OSD171,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
235,OSD109,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
205,OSD176,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
160,OSD63,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
236,OSD110,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
150,OSD48,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
188,OSD62,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
116,OSD100-20m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
254,OSD126,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
257,OSD129,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
81,OSD53,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
201,OSD155-1m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
59,OSD52,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
44,OSD60,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
13,OSD1,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
49,OSD94,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
215,OSD117,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
89,OSD64,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
251,OSD125,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
250,OSD169,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
152,OSD70,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
229,OSD101,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
154,OSD14,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
10,OSD147,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
147,OSD77,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
142,OSD7,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
240,OSD19,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
30,OSD186,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
134,OSD153,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
228,OSD182,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
212,OSD183,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
97,OSD133,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
51,OSD93,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
117,OSD100-1m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
258,OSD130,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
126,OSD49,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
32,OSD15-surface,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
32,OSD15-surf,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
32,OSD15-surface,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
33,OSD15-50m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
33,OSD15-50m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
33,OSD15-50m-depth,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
226,OSD20-surface,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
226,OSD20-iceland,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
226,OSD20-surface,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
227,OSD20-20m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
227,OSD20-20m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
227,OSD20-20m-depth,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
178,OSD80,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
178,OSD80,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
178,OSD80,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
170,OSD80-2m-depth,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
170,OSD80-2m-depth,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
170,OSD80-2m-depth,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
71,OSD90-melted,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
71,OSD90-melted,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
71,OSD90,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
71,OSD90,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
71,OSD90,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
224,OSD106-0m-depth,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
224,OSD106-surface,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
224,OSD106-surface,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
225,OSD106-sea-water-bottom,,LGC-GENOMICS,16S,raw,2015-04-14 12:14:35.506517
225,OSD106-15m-depth,,LGC-GENOMICS,shotgun,raw,2015-03-08 19:17:02.768946
225,OSD106-sea-water-bottom,,LGC-GENOMICS,18S,raw,2015-04-14 12:14:35.506517
